Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"MK","Macro Indicators","239","British Virgin Islands","6129","Annual growth US$","22008","Gross Domestic Product","2013","2013","%","1.216275","Fc","Calculated data",""
"MK","Macro Indicators","239","British Virgin Islands","6171","Annual growth, US$, 2010 prices","22008","Gross Domestic Product","2013","2013","%","5.398457","Fc","Calculated data",""
"MK","Macro Indicators","239","British Virgin Islands","6182","Annual growth, US$, 2015 prices","22008","Gross Domestic Product","2013","2013","%","3.491769","Fc","Calculated data",""
"MK","Macro Indicators","239","British Virgin Islands","6109","Value Local Currency","22008","Gross Domestic Product","2017","2017","millions","1364.164483","X","International reliable sources","Data from UNSD AMA"
"MK","Macro Indicators","239","British Virgin Islands","6110","Value US$","22008","Gross Domestic Product","2017","2017","millions","1364.164483","X","International reliable sources","Data from UNSD AMA"
"MK","Macro Indicators","239","British Virgin Islands","6166","Value Local Currency, 2010 prices","22008","Gross Domestic Product","2017","2017","millions","896.847178","X","International reliable sources","Data from UNSD AMA"
"MK","Macro Indicators","239","British Virgin Islands","6183","Value Local Currency, 2015 prices","22008","Gross Domestic Product","2017","2017","millions","1288.315595","X","International reliable sources","Data from UNSD AMA"
"MK","Macro Indicators","239","British Virgin Islands","6167","Value US$, 2010 prices","22008","Gross Domestic Product","2017","2017","millions","896.847178","X","International reliable sources","Data from UNSD AMA"
"MK","Macro Indicators","239","British Virgin Islands","6184","Value US$, 2015 prices","22008","Gross Domestic Product","2017","2017","millions","1288.315595","X","International reliable sources","Data from UNSD AMA"
"MK","Macro Indicators","239","British Virgin Islands","6155","Annual growth Local Currency","22008","Gross Domestic Product","2017","2017","%","5.684","Fc","Calculated data",""
"MK","Macro Indicators","239","British Virgin Islands","6170","Annual growth, Local Currency, 2010 prices","22008","Gross Domestic Product","2017","2017","%","0.54673","FC","Calculated data",""
"MK","Macro Indicators","239","British Virgin Islands","6181","Annual growth, Local Currency, 2015 prices","22008","Gross Domestic Product","2017","2017","%","2.431244","Fc","Calculated data",""
"MK","Macro Indicators","239","British Virgin Islands","6129","Annual growth US$","22008","Gross Domestic Product","2017","2017","%","5.684","Fc","Calculated data",""
"MK","Macro Indicators","239","British Virgin Islands","6171","Annual growth, US$, 2010 prices","22008","Gross Domestic Product","2017","2017","%","0.54673","Fc","Calculated data",""
"MK","Macro Indicators","239","British Virgin Islands","6182","Annual growth, US$, 2015 prices","22008","Gross Domestic Product","2017","2017","%","2.431244","Fc","Calculated data",""
"MK","Macro Indicators","239","British Virgin Islands","6119","Value US$","22014","Gross Domestic Product per capita","2013","2013","","35544.729453","Fc","Calculated data",""
"MK","Macro Indicators","239","British Virgin Islands","6107","Value US$, 2010 prices","22014","Gross Domestic Product per capita","2013","2013","","30130.472633","Fc","Calculated data",""
"MK","Macro Indicators","239","British Virgin Islands","6185","Value US$, 2015 prices","22014","Gross Domestic Product per capita","2013","2013","","39446.505199","Fc","Calculated data",""
"MK","Macro Indicators","239","British Virgin Islands","6171","Annual growth, US$, 2010 prices","22014","Gross Domestic Product per capita","2013","2013","%","3.414256","Fc","Calculated data",""
"MK","Macro Indicators","239","British Virgin Islands","6119","Value US$","22014","Gross Domestic Product per capita","2017","2017","","43728.826869","Fc","Calculated data",""
"MK","Macro Indicators","239","British Virgin Islands","6107","Value US$, 2010 prices","22014","Gross Domestic Product per capita","2017","2017","","28748.787614","Fc","Calculated data",""
"MK","Macro Indicators","239","British Virgin Islands","6185","Value US$, 2015 prices","22014","Gross Domestic Product per capita","2017","2017","","41297.461043","Fc","Calculated data",""
"MK","Macro Indicators","239","British Virgin Islands","6171","Annual growth, US$, 2010 prices","22014","Gross Domestic Product per capita","2017","2017","%","-1.17761","Fc","Calculated data",""
"MK","Macro Indicators","239","British Virgin Islands","6109","Value Local Currency","22011","Gross National Income","2013","2013","millions","945.096554","X","International reliable sources","Data from UNSD AMA"
"MK","Macro Indicators","239","British Virgin Islands","6110","Value US$","22011","Gross National Income","2013","2013","millions","945.096554","X","International reliable sources","Data from UNSD AMA"
"MK","Macro Indicators","239","British Virgin Islands","6109","Value Local Currency","22011","Gross National Income","2017","2017","millions","1244.640431","X","International reliable sources","Data from UNSD AMA"
"MK","Macro Indicators","239","British Virgin Islands","6110","Value US$","22011","Gross National Income","2017","2017","millions","1244.640431","X","International reliable sources","Data from UNSD AMA"
"MK","Macro Indicators","239","British Virgin Islands","6119","Value US$","22039","Gross National Income per capita","2013","2013","","32526.726115","Fc","Calculated data",""
"MK","Macro Indicators","239","British Virgin Islands","6119","Value US$","22039","Gross National Income per capita","2017","2017","","39897.436562","Fc","Calculated data",""
"MK","Macro Indicators","26","Brunei Darussalam","6109","Value Local Currency","22008","Gross Domestic Product","2013","2013","millions","22638.782901","X","International reliable sources","Data from UNSD AMA"
"MK","Macro Indicators","26","Brunei Darussalam","6110","Value US$","22008","Gross Domestic Product","2013","2013","millions","18094.152875","X","International reliable sources","Data from UNSD AMA"
"MK","Macro Indicators","26","Brunei Darussalam","6166","Value Local Currency, 2010 prices","22008","Gross Domestic Product","2013","2013","millions","19150.908589","X","International reliable sources","Data from UNSD AMA"
"MK","Macro Indicators","26","Brunei Darussalam","6183","Value Local Currency, 2015 prices","22008","Gross Domestic Product","2013","2013","millions","18307.163142","X","International reliable sources","Data from UNSD AMA"
"MK","Macro Indicators","26","Brunei Darussalam","6167","Value US$, 2010 prices","22008","Gross Domestic Product","2013","2013","millions","14045.306585","X","International reliable sources","Data from UNSD AMA"
"MK","Macro Indicators","26","Brunei Darussalam","6184","Value US$, 2015 prices","22008","Gross Domestic Product","2013","2013","millions","13315.163826","X","International reliable sources","Data from UNSD AMA"
"MK","Macro Indicators","26","Brunei Darussalam","6155","Annual growth Local Currency","22008","Gross Domestic Product","2013","2013","%","-4.88828","Fc","Calculated data",""
"MK","Macro Indicators","26","Brunei Darussalam","6170","Annual growth, Local Currency, 2010 prices","22008","Gross Domestic Product","2013","2013","%","-2.124783","FC","Calculated data",""
"MK","Macro Indicators","26","Brunei Darussalam","6181","Annual growth, Local Currency, 2015 prices","22008","Gross Domestic Product","2013","2013","%","-2.124783","Fc","Calculated data",""
"MK","Macro Indicators","26","Brunei Darussalam","6129","Annual growth US$","22008","Gross Domestic Product","2013","2013","%","-5.009807","Fc","Calculated data",""
"MK","Macro Indicators","26","Brunei Darussalam","6171","Annual growth, US$, 2010 prices","22008","Gross Domestic Product","2013","2013","%","-2.124783","Fc","Calculated data",""
"MK","Macro Indicators","26","Brunei Darussalam","6182","Annual growth, US$, 2015 prices","22008","Gross Domestic Product","2013","2013","%","-2.124783","Fc","Calculated data",""
"MK","Macro Indicators","26","Brunei Darussalam","6109","Value Local Currency","22008","Gross Domestic Product","2017","2017","millions","16747.678102","X","International reliable sources","Data from UNSD AMA"
"MK","Macro Indicators","26","Brunei Darussalam","6110","Value US$","22008","Gross Domestic Product","2017","2017","millions","12128.166606","X","International reliable sources","Data from UNSD AMA"
"MK","Macro Indicators","26","Brunei Darussalam","6166","Value Local Currency, 2010 prices","22008","Gross Domestic Product","2017","2017","millions","18377.527035","X","International reliable sources","Data from UNSD AMA"
"MK","Macro Indicators","26","Brunei Darussalam","6183","Value Local Currency, 2015 prices","22008","Gross Domestic Product","2017","2017","millions","17567.855019","X","International reliable sources","Data from UNSD AMA"
"MK","Macro Indicators","26","Brunei Darussalam","6167","Value US$, 2010 prices","22008","Gross Domestic Product","2017","2017","millions","13478.107332","X","International reliable sources","Data from UNSD AMA"
"MK","Macro Indicators","26","Brunei Darussalam","6184","Value US$, 2015 prices","22008","Gross Domestic Product","2017","2017","millions","12777.450326","X","International reliable sources","Data from UNSD AMA"
"MK","Macro Indicators","26","Brunei Darussalam","6155","Annual growth Local Currency","22008","Gross Domestic Product","2017","2017","%","6.349839","Fc","Calculated data",""
"MK","Macro Indicators","26","Brunei Darussalam","6170","Annual growth, Local Currency, 2010 prices","22008","Gross Domestic Product","2017","2017","%","1.328751","FC","Calculated data",""
"MK","Macro Indicators","26","Brunei Darussalam","6181","Annual growth, Local Currency, 2015 prices","22008","Gross Domestic Product","2017","2017","%","1.328751","Fc","Calculated data",""
"MK","Macro Indicators","26","Brunei Darussalam","6129","Annual growth US$","22008","Gross Domestic Product","2017","2017","%","6.384936","Fc","Calculated data",""
"MK","Macro Indicators","26","Brunei Darussalam","6171","Annual growth, US$, 2010 prices","22008","Gross Domestic Product","2017","2017","%","1.328751","Fc","Calculated data",""
"MK","Macro Indicators","26","Brunei Darussalam","6182","Annual growth, US$, 2015 prices","22008","Gross Domestic Product","2017","2017","%","1.328751","Fc","Calculated data",""
"MK","Macro Indicators","26","Brunei Darussalam","6119","Value US$","22014","Gross Domestic Product per capita","2013","2013","","44598.075687","Fc","Calculated data",""
"MK","Macro Indicators","26","Brunei Darussalam","6107","Value US$, 2010 prices","22014","Gross Domestic Product per capita","2013","2013","","34618.567138","Fc","Calculated data",""
"MK","Macro Indicators","26","Brunei Darussalam","6185","Value US$, 2015 prices","22014","Gross Domestic Product per capita","2013","2013","","32818.927097","Fc","Calculated data",""
"MK","Macro Indicators","26","Brunei Darussalam","6171","Annual growth, US$, 2010 prices","22014","Gross Domestic Product per capita","2013","2013","%","-3.564508","Fc","Calculated data",""
"MK","Macro Indicators","26","Brunei Darussalam","6119","Value US$","22014","Gross Domestic Product per capita","2017","2017","","28290.766219","Fc","Calculated data",""
"MK","Macro Indicators","26","Brunei Darussalam","6107","Value US$, 2010 prices","22014","Gross Domestic Product per capita","2017","2017","","31439.705274","Fc","Calculated data",""
"MK","Macro Indicators","26","Brunei Darussalam","6185","Value US$, 2015 prices","22014","Gross Domestic Product per capita","2017","2017","","29805.317802","Fc","Calculated data",""
"MK","Macro Indicators","26","Brunei Darussalam","6171","Annual growth, US$, 2010 prices","22014","Gross Domestic Product per capita","2017","2017","%","0.02851","Fc","Calculated data",""
"MK","Macro Indicators","26","Brunei Darussalam","6109","Value Local Currency","22011","Gross National Income","2013","2013","millions","22388.182901","X","International reliable sources","Data from UNSD AMA"
"MK","Macro Indicators","26","Brunei Darussalam","6110","Value US$","22011","Gross National Income","2013","2013","millions","17893.859656","X","International reliable sources","Data from UNSD AMA"
"MK","Macro Indicators","26","Brunei Darussalam","6109","Value Local Currency","22011","Gross National Income","2017","2017","millions","17742.5","X","International reliable sources","Data from UNSD AMA"
"MK","Macro Indicators","26","Brunei Darussalam","6110","Value US$","22011","Gross National Income","2017","2017","millions","12848.586813","X","International reliable sources","Data from UNSD AMA"
"MK","Macro Indicators","26","Brunei Darussalam","6119","Value US$","22039","Gross National Income per capita","2013","2013","","44104.397302","Fc","Calculated data",""
"MK","Macro Indicators","26","Brunei Darussalam","6119","Value US$","22039","Gross National Income per capita","2017","2017","","29971.254318","Fc","Calculated data",""
"MK","Macro Indicators","27","Bulgaria","6109","Value Local Currency","22008","Gross Domestic Product","2013","2013","millions","81919.4","X","International reliable sources","Data from UNSD AMA"
"MK","Macro Indicators","27","Bulgaria","6110","Value US$","22008","Gross Domestic Product","2013","2013","millions","55592.598457","X","International reliable sources","Data from UNSD AMA"
"MK","Macro Indicators","27","Bulgaria","6166","Value Local Currency, 2010 prices","22008","Gross Domestic Product","2013","2013","millions","76603.178","X","International reliable sources","Data from UNSD AMA"
"MK","Macro Indicators","27","Bulgaria","6183","Value Local Currency, 2015 prices","22008","Gross Domestic Product","2013","2013","millions","84308.333739","X","International reliable sources","Data from UNSD AMA"
"MK","Macro Indicators","27","Bulgaria","6167","Value US$, 2010 prices","22008","Gross Domestic Product","2013","2013","millions","51850.284341","X","International reliable sources","Data from UNSD AMA"
"MK","Macro Indicators","27","Bulgaria","6184","Value US$, 2015 prices","22008","Gross Domestic Product","2013","2013","millions","47783.004839","X","International reliable sources","Data from UNSD AMA"
"MK","Macro Indicators","27","Bulgaria","6155","Annual growth Local Currency","22008","Gross Domestic Product","2013","2013","%","-0.352273","Fc","Calculated data",""
"MK","Macro Indicators","27","Bulgaria","6170","Annual growth, Local Currency, 2010 prices","22008","Gross Domestic Product","2013","2013","%","0.493893","FC","Calculated data",""
"MK","Macro Indicators","27","Bulgaria","6181","Annual growth, Local Currency, 2015 prices","22008","Gross Domestic Product","2013","2013","%","0.318721","Fc","Calculated data",""
"MK","Macro Indicators","27","Bulgaria","6129","Annual growth US$","22008","Gross Domestic Product","2013","2013","%","2.92634","Fc","Calculated data",""
"MK","Macro Indicators","27","Bulgaria","6171","Annual growth, US$, 2010 prices","22008","Gross Domestic Product","2013","2013","%","0.493893","Fc","Calculated data",""
"MK","Macro Indicators","27","Bulgaria","6182","Annual growth, US$, 2015 prices","22008","Gross Domestic Product","2013","2013","%","0.318721","Fc","Calculated data",""
"MK","Macro Indicators","27","Bulgaria","6109","Value Local Currency","22008","Gross Domestic Product","2017","2017","millions","102307.9","X","International reliable sources","Data from UNSD AMA"
"MK","Macro Indicators","27","Bulgaria","6110","Value US$","22008","Gross Domestic Product","2017","2017","millions","58951.51617","X","International reliable sources","Data from UNSD AMA"
"MK","Macro Indicators","27","Bulgaria","6166","Value Local Currency, 2010 prices","22008","Gross Domestic Product","2017","2017","millions","87093.943","X","International reliable sources","Data from UNSD AMA"
"MK","Macro Indicators","27","Bulgaria","6183","Value Local Currency, 2015 prices","22008","Gross Domestic Product","2017","2017","millions","95989.791715","X","International reliable sources","Data from UNSD AMA"
"MK","Macro Indicators","27","Bulgaria","6167","Value US$, 2010 prices","22008","Gross Domestic Product","2017","2017","millions","58951.153553","X","International reliable sources","Data from UNSD AMA"
"MK","Macro Indicators","27","Bulgaria","6184","Value US$, 2015 prices","22008","Gross Domestic Product","2017","2017","millions","54403.64527","X","International reliable sources","Data from UNSD AMA"
"MK","Macro Indicators","27","Bulgaria","6155","Annual growth Local Currency","22008","Gross Domestic Product","2017","2017","%","7.588336","Fc","Calculated data",""
"MK","Macro Indicators","27","Bulgaria","6170","Annual growth, Local Currency, 2010 prices","22008","Gross Domestic Product","2017","2017","%","3.811312","FC","Calculated data",""
"MK","Macro Indicators","27","Bulgaria","6181","Annual growth, Local Currency, 2015 prices","22008","Gross Domestic Product","2017","2017","%","3.506623","Fc","Calculated data",""
"MK","Macro Indicators","27","Bulgaria","6129","Annual growth US$","22008","Gross Domestic Product","2017","2017","%","9.608313","Fc","Calculated data",""
"MK","Macro Indicators","27","Bulgaria","6171","Annual growth, US$, 2010 prices","22008","Gross Domestic Product","2017","2017","%","3.811312","Fc","Calculated data",""
"MK","Macro Indicators","27","Bulgaria","6182","Annual growth, US$, 2015 prices","22008","Gross Domestic Product","2017","2017","%","3.506623","Fc","Calculated data",""
"MK","Macro Indicators","27","Bulgaria","6119","Value US$","22014","Gross Domestic Product per capita","2013","2013","","7650.911049","Fc","Calculated data",""
"MK","Macro Indicators","27","Bulgaria","6107","Value US$, 2010 prices","22014","Gross Domestic Product per capita","2013","2013","","7135.876436","Fc","Calculated data",""
"MK","Macro Indicators","27","Bulgaria","6185","Value US$, 2015 prices","22014","Gross Domestic Product per capita","2013","2013","","6576.118581","Fc","Calculated data",""
"MK","Macro Indicators","27","Bulgaria","6171","Annual growth, US$, 2010 prices","22014","Gross Domestic Product per capita","2013","2013","%","1.105779","Fc","Calculated data",""
"MK","Macro Indicators","27","Bulgaria","6119","Value US$","22014","Gross Domestic Product per capita","2017","2017","","8321.113046","Fc","Calculated data",""
"MK","Macro Indicators","27","Bulgaria","6107","Value US$, 2010 prices","22014","Gross Domestic Product per capita","2017","2017","","8321.061861","Fc","Calculated data",""
"MK","Macro Indicators","27","Bulgaria","6185","Value US$, 2015 prices","22014","Gross Domestic Product per capita","2017","2017","","7679.172849","Fc","Calculated data",""
"MK","Macro Indicators","27","Bulgaria","6171","Annual growth, US$, 2010 prices","22014","Gross Domestic Product per capita","2017","2017","%","4.498882","Fc","Calculated data",""
"MK","Macro Indicators","27","Bulgaria","6109","Value Local Currency","22011","Gross National Income","2013","2013","millions","80110","X","International reliable sources","Data from UNSD AMA"
"MK","Macro Indicators","27","Bulgaria","6110","Value US$","22011","Gross National Income","2013","2013","millions","54364.693374","X","International reliable sources","Data from UNSD AMA"
"MK","Macro Indicators","27","Bulgaria","6109","Value Local Currency","22011","Gross National Income","2017","2017","millions","99864","X","International reliable sources","Data from UNSD AMA"
"MK","Macro Indicators","27","Bulgaria","6110","Value US$","22011","Gross National Income","2017","2017","millions","57543.300281","X","International reliable sources","Data from UNSD AMA"
"MK","Macro Indicators","27","Bulgaria","6119","Value US$","22039","Gross National Income per capita","2013","2013","","7481.92106","Fc","Calculated data",""
"MK","Macro Indicators","27","Bulgaria","6119","Value US$","22039","Gross National Income per capita","2017","2017","","8122.340828","Fc","Calculated data",""
"MK","Macro Indicators","233","Burkina Faso","6109","Value Local Currency","22008","Gross Domestic Product","2013","2013","millions","6640100","X","International reliable sources","Data from UNSD AMA"
"MK","Macro Indicators","233","Burkina Faso","6110","Value US$","22008","Gross Domestic Product","2013","2013","millions","13440.408665","X","International reliable sources","Data from UNSD AMA"
"MK","Macro Indicators","233","Burkina Faso","6166","Value Local Currency, 2010 prices","22008","Gross Domestic Product","2013","2013","millions","5340741.3681","X","International reliable sources","Data from UNSD AMA"
"MK","Macro Indicators","233","Burkina Faso","6183","Value Local Currency, 2015 prices","22008","Gross Domestic Product","2013","2013","millions","6452200","X","International reliable sources","Data from UNSD AMA"
"MK","Macro Indicators","233","Burkina Faso","6167","Value US$, 2010 prices","22008","Gross Domestic Product","2013","2013","millions","10783.341717","X","International reliable sources","Data from UNSD AMA"
"MK","Macro Indicators","233","Burkina Faso","6184","Value US$, 2015 prices","22008","Gross Domestic Product","2013","2013","millions","10905.261596","X","International reliable sources","Data from UNSD AMA"
"MK","Macro Indicators","233","Burkina Faso","6155","Annual growth Local Currency","22008","Gross Domestic Product","2013","2013","%","3.53963","Fc","Calculated data",""
"MK","Macro Indicators","233","Burkina Faso","6170","Annual growth, Local Currency, 2010 prices","22008","Gross Domestic Product","2013","2013","%","5.792606","FC","Calculated data",""
"MK","Macro Indicators","233","Burkina Faso","6181","Annual growth, Local Currency, 2015 prices","22008","Gross Domestic Product","2013","2013","%","5.792848","Fc","Calculated data",""
"MK","Macro Indicators","233","Burkina Faso","6129","Annual growth US$","22008","Gross Domestic Product","2013","2013","%","6.994953","Fc","Calculated data",""
"MK","Macro Indicators","233","Burkina Faso","6171","Annual growth, US$, 2010 prices","22008","Gross Domestic Product","2013","2013","%","5.792606","Fc","Calculated data",""
"MK","Macro Indicators","233","Burkina Faso","6182","Annual growth, US$, 2015 prices","22008","Gross Domestic Product","2013","2013","%","5.792848","Fc","Calculated data",""
"MK","Macro Indicators","233","Burkina Faso","6109","Value Local Currency","22008","Gross Domestic Product","2017","2017","millions","8227900","X","International reliable sources","Data from UNSD AMA"
"MK","Macro Indicators","233","Burkina Faso","6110","Value US$","22008","Gross Domestic Product","2017","2017","millions","14169.989423","X","International reliable sources","Data from UNSD AMA"
"MK","Macro Indicators","233","Burkina Faso","6166","Value Local Currency, 2010 prices","22008","Gross Domestic Product","2017","2017","millions","6518723.5035","X","International reliable sources","Data from UNSD AMA"
"MK","Macro Indicators","233","Burkina Faso","6183","Value Local Currency, 2015 prices","22008","Gross Domestic Product","2017","2017","millions","7868400","X","International reliable sources","Data from UNSD AMA"
"MK","Macro Indicators","233","Burkina Faso","6167","Value US$, 2010 prices","22008","Gross Domestic Product","2017","2017","millions","13161.772543","X","International reliable sources","Data from UNSD AMA"
"MK","Macro Indicators","233","Burkina Faso","6184","Value US$, 2015 prices","22008","Gross Domestic Product","2017","2017","millions","13298.868656","X","International reliable sources","Data from UNSD AMA"
"MK","Macro Indicators","233","Burkina Faso","6155","Annual growth Local Currency","22008","Gross Domestic Product","2017","2017","%","8.280364","Fc","Calculated data",""
"MK","Macro Indicators","233","Burkina Faso","6170","Annual growth, Local Currency, 2010 prices","22008","Gross Domestic Product","2017","2017","%","6.319166","FC","Calculated data",""
"MK","Macro Indicators","233","Burkina Faso","6181","Annual growth, Local Currency, 2015 prices","22008","Gross Domestic Product","2017","2017","%","6.15615","Fc","Calculated data",""
"MK","Macro Indicators","233","Burkina Faso","6129","Annual growth US$","22008","Gross Domestic Product","2017","2017","%","10.508578","Fc","Calculated data",""
"MK","Macro Indicators","233","Burkina Faso","6171","Annual growth, US$, 2010 prices","22008","Gross Domestic Product","2017","2017","%","6.319166","Fc","Calculated data",""
"MK","Macro Indicators","233","Burkina Faso","6182","Annual growth, US$, 2015 prices","22008","Gross Domestic Product","2017","2017","%","6.15615","Fc","Calculated data",""
"MK","Macro Indicators","233","Burkina Faso","6119","Value US$","22014","Gross Domestic Product per capita","2013","2013","","787.244581","Fc","Calculated data",""
"MK","Macro Indicators","233","Burkina Faso","6107","Value US$, 2010 prices","22014","Gross Domestic Product per capita","2013","2013","","631.612293","Fc","Calculated data",""
"MK","Macro Indicators","233","Burkina Faso","6185","Value US$, 2015 prices","22014","Gross Domestic Product per capita","2013","2013","","638.753501","Fc","Calculated data",""
"MK","Macro Indicators","233","Burkina Faso","6171","Annual growth, US$, 2010 prices","22014","Gross Domestic Product per capita","2013","2013","%","2.684974","Fc","Calculated data",""
"MK","Macro Indicators","233","Burkina Faso","6119","Value US$","22014","Gross Domestic Product per capita","2017","2017","","738.274757","Fc","Calculated data",""
"MK","Macro Indicators","233","Burkina Faso","6107","Value US$, 2010 prices","22014","Gross Domestic Product per capita","2017","2017","","685.745354","Fc","Calculated data",""
"MK","Macro Indicators","233","Burkina Faso","6185","Value US$, 2015 prices","22014","Gross Domestic Product per capita","2017","2017","","692.888239","Fc","Calculated data",""
"MK","Macro Indicators","233","Burkina Faso","6171","Annual growth, US$, 2010 prices","22014","Gross Domestic Product per capita","2017","2017","%","3.289415","Fc","Calculated data",""
"MK","Macro Indicators","233","Burkina Faso","6109","Value Local Currency","22011","Gross National Income","2013","2013","millions","6500458.8258","X","International reliable sources","Data from UNSD AMA"
"MK","Macro Indicators","233","Burkina Faso","6110","Value US$","22011","Gross National Income","2013","2013","millions","13157.757131","X","International reliable sources","Data from UNSD AMA"
"MK","Macro Indicators","233","Burkina Faso","6109","Value Local Currency","22011","Gross National Income","2017","2017","millions","7959393.396406","X","International reliable sources","Data from UNSD AMA"
"MK","Macro Indicators","233","Burkina Faso","6110","Value US$","22011","Gross National Income","2017","2017","millions","13707.570612","X","International reliable sources","Data from UNSD AMA"
"MK","Macro Indicators","233","Burkina Faso","6119","Value US$","22039","Gross National Income per capita","2013","2013","","770.688843","Fc","Calculated data",""
"MK","Macro Indicators","233","Burkina Faso","6119","Value US$","22039","Gross National Income per capita","2017","2017","","714.182139","Fc","Calculated data",""
"MK","Macro Indicators","29","Burundi","6109","Value Local Currency","22008","Gross Domestic Product","2013","2013","millions","3812500","X","International reliable sources","Data from UNSD AMA"
"MK","Macro Indicators","29","Burundi","6110","Value US$","22008","Gross Domestic Product","2013","2013","millions","2451.62528","X","International reliable sources","Data from UNSD AMA"
"MK","Macro Indicators","29","Burundi","6166","Value Local Currency, 2010 prices","22008","Gross Domestic Product","2013","2013","millions","2850183.9013","X","International reliable sources","Data from UNSD AMA"
"MK","Macro Indicators","29","Burundi","6183","Value Local Currency, 2015 prices","22008","Gross Domestic Product","2013","2013","millions","4255680.327074","X","International reliable sources","Data from UNSD AMA"
"MK","Macro Indicators","29","Burundi","6167","Value US$, 2010 prices","22008","Gross Domestic Product","2013","2013","millions","2315.81374","X","International reliable sources","Data from UNSD AMA"
"MK","Macro Indicators","29","Burundi","6184","Value US$, 2015 prices","22008","Gross Domestic Product","2013","2013","millions","2707.350874","X","International reliable sources","Data from UNSD AMA"
"MK","Macro Indicators","29","Burundi","6155","Annual growth Local Currency","22008","Gross Domestic Product","2013","2013","%","13.558853","Fc","Calculated data",""
"MK","Macro Indicators","29","Burundi","6170","Annual growth, Local Currency, 2010 prices","22008","Gross Domestic Product","2013","2013","%","4.898892","FC","Calculated data",""
"MK","Macro Indicators","29","Burundi","6181","Annual growth, Local Currency, 2015 prices","22008","Gross Domestic Product","2013","2013","%","4.898892","Fc","Calculated data",""
"MK","Macro Indicators","29","Burundi","6129","Annual growth US$","22008","Gross Domestic Product","2013","2013","%","5.337438","Fc","Calculated data",""
"MK","Macro Indicators","29","Burundi","6171","Annual growth, US$, 2010 prices","22008","Gross Domestic Product","2013","2013","%","4.898892","Fc","Calculated data",""
"MK","Macro Indicators","29","Burundi","6182","Annual growth, US$, 2015 prices","22008","Gross Domestic Product","2013","2013","%","4.898892","Fc","Calculated data",""
"MK","Macro Indicators","29","Burundi","6109","Value Local Currency","22008","Gross Domestic Product","2017","2017","millions","5562399","X","International reliable sources","Data from UNSD AMA"
"MK","Macro Indicators","29","Burundi","6110","Value US$","22008","Gross Domestic Product","2017","2017","millions","3217.01681","X","International reliable sources","Data from UNSD AMA"
"MK","Macro Indicators","29","Burundi","6166","Value Local Currency, 2010 prices","22008","Gross Domestic Product","2017","2017","millions","3042853.0908","X","International reliable sources","Data from UNSD AMA"
"MK","Macro Indicators","29","Burundi","6183","Value Local Currency, 2015 prices","22008","Gross Domestic Product","2017","2017","millions","4751329.80733","X","International reliable sources","Data from UNSD AMA"
"MK","Macro Indicators","29","Burundi","6167","Value US$, 2010 prices","22008","Gross Domestic Product","2017","2017","millions","2472.360115","X","International reliable sources","Data from UNSD AMA"
"MK","Macro Indicators","29","Burundi","6184","Value US$, 2015 prices","22008","Gross Domestic Product","2017","2017","millions","3022.669919","X","International reliable sources","Data from UNSD AMA"
"MK","Macro Indicators","29","Burundi","6155","Annual growth Local Currency","22008","Gross Domestic Product","2017","2017","%","14.731125","Fc","Calculated data",""
"MK","Macro Indicators","29","Burundi","6170","Annual growth, Local Currency, 2010 prices","22008","Gross Domestic Product","2017","2017","%","0.001486","FC","Calculated data",""
"MK","Macro Indicators","29","Burundi","6181","Annual growth, Local Currency, 2015 prices","22008","Gross Domestic Product","2017","2017","%","4.213107","Fc","Calculated data",""
"MK","Macro Indicators","29","Burundi","6129","Annual growth US$","22008","Gross Domestic Product","2017","2017","%","9.792447","Fc","Calculated data",""
"MK","Macro Indicators","29","Burundi","6171","Annual growth, US$, 2010 prices","22008","Gross Domestic Product","2017","2017","%","0.001486","Fc","Calculated data",""
"MK","Macro Indicators","29","Burundi","6182","Annual growth, US$, 2015 prices","22008","Gross Domestic Product","2017","2017","%","4.213107","Fc","Calculated data",""
"MK","Macro Indicators","29","Burundi","6119","Value US$","22014","Gross Domestic Product per capita","2013","2013","","255.372686","Fc","Calculated data",""
"MK","Macro Indicators","29","Burundi","6107","Value US$, 2010 prices","22014","Gross Domestic Product per capita","2013","2013","","241.225924","Fc","Calculated data",""
"MK","Macro Indicators","29","Burundi","6185","Value US$, 2015 prices","22014","Gross Domestic Product per capita","2013","2013","","282.010252","Fc","Calculated data",""
"MK","Macro Indicators","29","Burundi","6171","Annual growth, US$, 2010 prices","22014","Gross Domestic Product per capita","2013","2013","%","1.834199","Fc","Calculated data",""
"MK","Macro Indicators","29","Burundi","6119","Value US$","22014","Gross Domestic Product per capita","2017","2017","","296.110481","Fc","Calculated data",""
"MK","Macro Indicators","29","Burundi","6107","Value US$, 2010 prices","22014","Gross Domestic Product per capita","2017","2017","","227.568516","Fc","Calculated data",""
"MK","Macro Indicators","29","Burundi","6185","Value US$, 2015 prices","22014","Gross Domestic Product per capita","2017","2017","","278.221811","Fc","Calculated data",""
"MK","Macro Indicators","29","Burundi","6171","Annual growth, US$, 2010 prices","22014","Gross Domestic Product per capita","2017","2017","%","-3.12927","Fc","Calculated data",""
"MK","Macro Indicators","29","Burundi","6109","Value Local Currency","22011","Gross National Income","2013","2013","millions","4423700","X","International reliable sources","Data from UNSD AMA"
