Domain Code,Domain,Area Code,Area,Year Code,Year,Item Code,Item,Months Code,Months,Unit,Value,Flag,Flag Description,Note
"CP","Consumer Price Indices","169","Paraguay","2013","2013","23013","Consumer Prices, Food Indices (2010 = 100)","7011","November","","119.623384","X","International reliable sources","base year is rescaled to 2010"
"CP","Consumer Price Indices","169","Paraguay","2017","2017","23013","Consumer Prices, Food Indices (2010 = 100)","7011","November","","144.951367","X","International reliable sources","base year is rescaled to 2010"
"CP","Consumer Price Indices","169","Paraguay","2013","2013","23013","Consumer Prices, Food Indices (2010 = 100)","7012","December","","119.281113","X","International reliable sources","base year is rescaled to 2010"
"CP","Consumer Price Indices","169","Paraguay","2017","2017","23013","Consumer Prices, Food Indices (2010 = 100)","7012","December","","147.090555","X","International reliable sources","base year is rescaled to 2010"
"CP","Consumer Price Indices","170","Peru","2013","2013","23013","Consumer Prices, Food Indices (2010 = 100)","7001","January","","111.17472","X","International reliable sources","base year is rescaled to 2010"
"CP","Consumer Price Indices","170","Peru","2017","2017","23013","Consumer Prices, Food Indices (2010 = 100)","7001","January","","128.43035","X","International reliable sources","base year is rescaled to 2010"
"CP","Consumer Price Indices","170","Peru","2013","2013","23013","Consumer Prices, Food Indices (2010 = 100)","7002","February","","109.74815","X","International reliable sources","base year is rescaled to 2010"
"CP","Consumer Price Indices","170","Peru","2017","2017","23013","Consumer Prices, Food Indices (2010 = 100)","7002","February","","129.749438","X","International reliable sources","base year is rescaled to 2010"
"CP","Consumer Price Indices","170","Peru","2013","2013","23013","Consumer Prices, Food Indices (2010 = 100)","7003","March","","110.764337","X","International reliable sources","base year is rescaled to 2010"
"CP","Consumer Price Indices","170","Peru","2017","2017","23013","Consumer Prices, Food Indices (2010 = 100)","7003","March","","133.755558","X","International reliable sources","base year is rescaled to 2010"
"CP","Consumer Price Indices","170","Peru","2013","2013","23013","Consumer Prices, Food Indices (2010 = 100)","7004","April","","111.526477","X","International reliable sources","base year is rescaled to 2010"
"CP","Consumer Price Indices","170","Peru","2017","2017","23013","Consumer Prices, Food Indices (2010 = 100)","7004","April","","131.938148","X","International reliable sources","base year is rescaled to 2010"
"CP","Consumer Price Indices","170","Peru","2013","2013","23013","Consumer Prices, Food Indices (2010 = 100)","7005","May","","112.376556","X","International reliable sources","base year is rescaled to 2010"
"CP","Consumer Price Indices","170","Peru","2017","2017","23013","Consumer Prices, Food Indices (2010 = 100)","7005","May","","129.925317","X","International reliable sources","base year is rescaled to 2010"
"CP","Consumer Price Indices","170","Peru","2013","2013","23013","Consumer Prices, Food Indices (2010 = 100)","7006","June","","112.699","X","International reliable sources","base year is rescaled to 2010"
"CP","Consumer Price Indices","170","Peru","2017","2017","23013","Consumer Prices, Food Indices (2010 = 100)","7006","June","","128.782107","X","International reliable sources","base year is rescaled to 2010"
"CP","Consumer Price Indices","170","Peru","2013","2013","23013","Consumer Prices, Food Indices (2010 = 100)","7007","July","","113.822668","X","International reliable sources","base year is rescaled to 2010"
"CP","Consumer Price Indices","170","Peru","2017","2017","23013","Consumer Prices, Food Indices (2010 = 100)","7007","July","","129.221803","X","International reliable sources","base year is rescaled to 2010"
"CP","Consumer Price Indices","170","Peru","2013","2013","23013","Consumer Prices, Food Indices (2010 = 100)","7008","August","","115.004962","X","International reliable sources","base year is rescaled to 2010"
"CP","Consumer Price Indices","170","Peru","2017","2017","23013","Consumer Prices, Food Indices (2010 = 100)","7008","August","","130.931732","X","International reliable sources","base year is rescaled to 2010"
"CP","Consumer Price Indices","170","Peru","2013","2013","23013","Consumer Prices, Food Indices (2010 = 100)","7009","September","","114.770457","X","International reliable sources","base year is rescaled to 2010"
"CP","Consumer Price Indices","170","Peru","2017","2017","23013","Consumer Prices, Food Indices (2010 = 100)","7009","September","","130.355242","X","International reliable sources","base year is rescaled to 2010"
"CP","Consumer Price Indices","170","Peru","2013","2013","23013","Consumer Prices, Food Indices (2010 = 100)","7010","October","","114.565266","X","International reliable sources","base year is rescaled to 2010"
"CP","Consumer Price Indices","170","Peru","2017","2017","23013","Consumer Prices, Food Indices (2010 = 100)","7010","October","","127.844088","X","International reliable sources","base year is rescaled to 2010"
"CP","Consumer Price Indices","170","Peru","2013","2013","23013","Consumer Prices, Food Indices (2010 = 100)","7011","November","","113.011673","X","International reliable sources","base year is rescaled to 2010"
"CP","Consumer Price Indices","170","Peru","2017","2017","23013","Consumer Prices, Food Indices (2010 = 100)","7011","November","","126.153701","X","International reliable sources","base year is rescaled to 2010"
"CP","Consumer Price Indices","170","Peru","2013","2013","23013","Consumer Prices, Food Indices (2010 = 100)","7012","December","","112.083425","X","International reliable sources","base year is rescaled to 2010"
"CP","Consumer Price Indices","170","Peru","2017","2017","23013","Consumer Prices, Food Indices (2010 = 100)","7012","December","","125.792173","X","International reliable sources","base year is rescaled to 2010"
"CP","Consumer Price Indices","171","Philippines","2013","2013","23013","Consumer Prices, Food Indices (2010 = 100)","7001","January","","110.5970887697","X","International reliable sources","base year is rescaled to 2010"
"CP","Consumer Price Indices","171","Philippines","2017","2017","23013","Consumer Prices, Food Indices (2010 = 100)","7001","January","","125.0891210913","X","International reliable sources","base year is rescaled to 2010"
"CP","Consumer Price Indices","171","Philippines","2013","2013","23013","Consumer Prices, Food Indices (2010 = 100)","7002","February","","110.4881261207","X","International reliable sources","base year is rescaled to 2010"
"CP","Consumer Price Indices","171","Philippines","2017","2017","23013","Consumer Prices, Food Indices (2010 = 100)","7002","February","","125.1980837403","X","International reliable sources","base year is rescaled to 2010"
"CP","Consumer Price Indices","171","Philippines","2013","2013","23013","Consumer Prices, Food Indices (2010 = 100)","7003","March","","110.2702008226","X","International reliable sources","base year is rescaled to 2010"
"CP","Consumer Price Indices","171","Philippines","2017","2017","23013","Consumer Prices, Food Indices (2010 = 100)","7003","March","","124.5443078461","X","International reliable sources","base year is rescaled to 2010"
"CP","Consumer Price Indices","171","Philippines","2013","2013","23013","Consumer Prices, Food Indices (2010 = 100)","7004","April","","110.2702008226","X","International reliable sources","base year is rescaled to 2010"
"CP","Consumer Price Indices","171","Philippines","2017","2017","23013","Consumer Prices, Food Indices (2010 = 100)","7004","April","","124.9801584423","X","International reliable sources","base year is rescaled to 2010"
"CP","Consumer Price Indices","171","Philippines","2013","2013","23013","Consumer Prices, Food Indices (2010 = 100)","7005","May","","110.3791634717","X","International reliable sources","base year is rescaled to 2010"
"CP","Consumer Price Indices","171","Philippines","2017","2017","23013","Consumer Prices, Food Indices (2010 = 100)","7005","May","","125.0891210913","X","International reliable sources","base year is rescaled to 2010"
"CP","Consumer Price Indices","171","Philippines","2013","2013","23013","Consumer Prices, Food Indices (2010 = 100)","7006","June","","110.7060514188","X","International reliable sources","base year is rescaled to 2010"
"CP","Consumer Price Indices","171","Philippines","2017","2017","23013","Consumer Prices, Food Indices (2010 = 100)","7006","June","","125.6339343365","X","International reliable sources","base year is rescaled to 2010"
"CP","Consumer Price Indices","171","Philippines","2013","2013","23013","Consumer Prices, Food Indices (2010 = 100)","7007","July","","111.1419020149","X","International reliable sources","base year is rescaled to 2010"
"CP","Consumer Price Indices","171","Philippines","2017","2017","23013","Consumer Prices, Food Indices (2010 = 100)","7007","July","","125.6339343365","X","International reliable sources","base year is rescaled to 2010"
"CP","Consumer Price Indices","171","Philippines","2013","2013","23013","Consumer Prices, Food Indices (2010 = 100)","7008","August","","111.6867152601","X","International reliable sources","base year is rescaled to 2010"
"CP","Consumer Price Indices","171","Philippines","2017","2017","23013","Consumer Prices, Food Indices (2010 = 100)","7008","August","","125.9608222836","X","International reliable sources","base year is rescaled to 2010"
"CP","Consumer Price Indices","171","Philippines","2013","2013","23013","Consumer Prices, Food Indices (2010 = 100)","7009","September","","112.8853043995","X","International reliable sources","base year is rescaled to 2010"
"CP","Consumer Price Indices","171","Philippines","2017","2017","23013","Consumer Prices, Food Indices (2010 = 100)","7009","September","","126.7235608268","X","International reliable sources","base year is rescaled to 2010"
"CP","Consumer Price Indices","171","Philippines","2013","2013","23013","Consumer Prices, Food Indices (2010 = 100)","7010","October","","113.5390802937","X","International reliable sources","base year is rescaled to 2010"
"CP","Consumer Price Indices","171","Philippines","2017","2017","23013","Consumer Prices, Food Indices (2010 = 100)","7010","October","","127.1594114229","X","International reliable sources","base year is rescaled to 2010"
"CP","Consumer Price Indices","171","Philippines","2013","2013","23013","Consumer Prices, Food Indices (2010 = 100)","7011","November","","113.9749308898","X","International reliable sources","base year is rescaled to 2010"
"CP","Consumer Price Indices","171","Philippines","2017","2017","23013","Consumer Prices, Food Indices (2010 = 100)","7011","November","","127.9221499662","X","International reliable sources","base year is rescaled to 2010"
"CP","Consumer Price Indices","171","Philippines","2013","2013","23013","Consumer Prices, Food Indices (2010 = 100)","7012","December","","114.8466320821","X","International reliable sources","base year is rescaled to 2010"
"CP","Consumer Price Indices","171","Philippines","2017","2017","23013","Consumer Prices, Food Indices (2010 = 100)","7012","December","","128.6848885094","X","International reliable sources","base year is rescaled to 2010"
"CP","Consumer Price Indices","173","Poland","2013","2013","23013","Consumer Prices, Food Indices (2010 = 100)","7001","January","","111.726169","X","International reliable sources","base year is rescaled to 2010"
"CP","Consumer Price Indices","173","Poland","2017","2017","23013","Consumer Prices, Food Indices (2010 = 100)","7001","January","","112.819051","X","International reliable sources","base year is rescaled to 2010"
"CP","Consumer Price Indices","173","Poland","2013","2013","23013","Consumer Prices, Food Indices (2010 = 100)","7002","February","","111.473965","X","International reliable sources","base year is rescaled to 2010"
"CP","Consumer Price Indices","173","Poland","2017","2017","23013","Consumer Prices, Food Indices (2010 = 100)","7002","February","","113.911933","X","International reliable sources","base year is rescaled to 2010"
"CP","Consumer Price Indices","173","Poland","2013","2013","23013","Consumer Prices, Food Indices (2010 = 100)","7003","March","","111.558033","X","International reliable sources","base year is rescaled to 2010"
"CP","Consumer Price Indices","173","Poland","2017","2017","23013","Consumer Prices, Food Indices (2010 = 100)","7003","March","","113.491594","X","International reliable sources","base year is rescaled to 2010"
"CP","Consumer Price Indices","173","Poland","2013","2013","23013","Consumer Prices, Food Indices (2010 = 100)","7004","April","","111.978372","X","International reliable sources","base year is rescaled to 2010"
"CP","Consumer Price Indices","173","Poland","2017","2017","23013","Consumer Prices, Food Indices (2010 = 100)","7004","April","","113.491594","X","International reliable sources","base year is rescaled to 2010"
"CP","Consumer Price Indices","173","Poland","2013","2013","23013","Consumer Prices, Food Indices (2010 = 100)","7005","May","","112.734983","X","International reliable sources","base year is rescaled to 2010"
"CP","Consumer Price Indices","173","Poland","2017","2017","23013","Consumer Prices, Food Indices (2010 = 100)","7005","May","","114.41634","X","International reliable sources","base year is rescaled to 2010"
"CP","Consumer Price Indices","173","Poland","2013","2013","23013","Consumer Prices, Food Indices (2010 = 100)","7006","June","","112.398712","X","International reliable sources","base year is rescaled to 2010"
"CP","Consumer Price Indices","173","Poland","2017","2017","23013","Consumer Prices, Food Indices (2010 = 100)","7006","June","","114.500408","X","International reliable sources","base year is rescaled to 2010"
"CP","Consumer Price Indices","173","Poland","2013","2013","23013","Consumer Prices, Food Indices (2010 = 100)","7007","July","","112.06244","X","International reliable sources","base year is rescaled to 2010"
"CP","Consumer Price Indices","173","Poland","2017","2017","23013","Consumer Prices, Food Indices (2010 = 100)","7007","July","","114.248204","X","International reliable sources","base year is rescaled to 2010"
"CP","Consumer Price Indices","173","Poland","2013","2013","23013","Consumer Prices, Food Indices (2010 = 100)","7008","August","","110.717355","X","International reliable sources","base year is rescaled to 2010"
"CP","Consumer Price Indices","173","Poland","2017","2017","23013","Consumer Prices, Food Indices (2010 = 100)","7008","August","","113.575661","X","International reliable sources","base year is rescaled to 2010"
"CP","Consumer Price Indices","173","Poland","2013","2013","23013","Consumer Prices, Food Indices (2010 = 100)","7009","September","","110.717355","X","International reliable sources","base year is rescaled to 2010"
"CP","Consumer Price Indices","173","Poland","2017","2017","23013","Consumer Prices, Food Indices (2010 = 100)","7009","September","","113.996001","X","International reliable sources","base year is rescaled to 2010"
"CP","Consumer Price Indices","173","Poland","2013","2013","23013","Consumer Prices, Food Indices (2010 = 100)","7010","October","","110.633287","X","International reliable sources","base year is rescaled to 2010"
"CP","Consumer Price Indices","173","Poland","2017","2017","23013","Consumer Prices, Food Indices (2010 = 100)","7010","October","","115.004815","X","International reliable sources","base year is rescaled to 2010"
"CP","Consumer Price Indices","173","Poland","2013","2013","23013","Consumer Prices, Food Indices (2010 = 100)","7011","November","","110.88549","X","International reliable sources","base year is rescaled to 2010"
"CP","Consumer Price Indices","173","Poland","2017","2017","23013","Consumer Prices, Food Indices (2010 = 100)","7011","November","","116.181765","X","International reliable sources","base year is rescaled to 2010"
"CP","Consumer Price Indices","173","Poland","2013","2013","23013","Consumer Prices, Food Indices (2010 = 100)","7012","December","","111.642101","X","International reliable sources","base year is rescaled to 2010"
"CP","Consumer Price Indices","173","Poland","2017","2017","23013","Consumer Prices, Food Indices (2010 = 100)","7012","December","","116.77024","X","International reliable sources","base year is rescaled to 2010"
"CP","Consumer Price Indices","174","Portugal","2013","2013","23013","Consumer Prices, Food Indices (2010 = 100)","7001","January","","106.919795","X","International reliable sources","base year is rescaled to 2010"
"CP","Consumer Price Indices","174","Portugal","2017","2017","23013","Consumer Prices, Food Indices (2010 = 100)","7001","January","","108.640467","X","International reliable sources","base year is rescaled to 2010"
"CP","Consumer Price Indices","174","Portugal","2013","2013","23013","Consumer Prices, Food Indices (2010 = 100)","7002","February","","106.710111","X","International reliable sources","base year is rescaled to 2010"
"CP","Consumer Price Indices","174","Portugal","2017","2017","23013","Consumer Prices, Food Indices (2010 = 100)","7002","February","","108.519293","X","International reliable sources","base year is rescaled to 2010"
"CP","Consumer Price Indices","174","Portugal","2013","2013","23013","Consumer Prices, Food Indices (2010 = 100)","7003","March","","106.724862","X","International reliable sources","base year is rescaled to 2010"
"CP","Consumer Price Indices","174","Portugal","2017","2017","23013","Consumer Prices, Food Indices (2010 = 100)","7003","March","","108.645735","X","International reliable sources","base year is rescaled to 2010"
"CP","Consumer Price Indices","174","Portugal","2013","2013","23013","Consumer Prices, Food Indices (2010 = 100)","7004","April","","106.608957","X","International reliable sources","base year is rescaled to 2010"
"CP","Consumer Price Indices","174","Portugal","2017","2017","23013","Consumer Prices, Food Indices (2010 = 100)","7004","April","","109.072479","X","International reliable sources","base year is rescaled to 2010"
"CP","Consumer Price Indices","174","Portugal","2013","2013","23013","Consumer Prices, Food Indices (2010 = 100)","7005","May","","107.733242","X","International reliable sources","base year is rescaled to 2010"
"CP","Consumer Price Indices","174","Portugal","2017","2017","23013","Consumer Prices, Food Indices (2010 = 100)","7005","May","","109.519242","X","International reliable sources","base year is rescaled to 2010"
"CP","Consumer Price Indices","174","Portugal","2013","2013","23013","Consumer Prices, Food Indices (2010 = 100)","7006","June","","108.156824","X","International reliable sources","base year is rescaled to 2010"
"CP","Consumer Price Indices","174","Portugal","2017","2017","23013","Consumer Prices, Food Indices (2010 = 100)","7006","June","","108.792198","X","International reliable sources","base year is rescaled to 2010"
"CP","Consumer Price Indices","174","Portugal","2013","2013","23013","Consumer Prices, Food Indices (2010 = 100)","7007","July","","108.852258","X","International reliable sources","base year is rescaled to 2010"
"CP","Consumer Price Indices","174","Portugal","2017","2017","23013","Consumer Prices, Food Indices (2010 = 100)","7007","July","","109.248444","X","International reliable sources","base year is rescaled to 2010"
"CP","Consumer Price Indices","174","Portugal","2013","2013","23013","Consumer Prices, Food Indices (2010 = 100)","7008","August","","108.811164","X","International reliable sources","base year is rescaled to 2010"
"CP","Consumer Price Indices","174","Portugal","2017","2017","23013","Consumer Prices, Food Indices (2010 = 100)","7008","August","","109.51292","X","International reliable sources","base year is rescaled to 2010"
"CP","Consumer Price Indices","174","Portugal","2013","2013","23013","Consumer Prices, Food Indices (2010 = 100)","7009","September","","107.60996","X","International reliable sources","base year is rescaled to 2010"
"CP","Consumer Price Indices","174","Portugal","2017","2017","23013","Consumer Prices, Food Indices (2010 = 100)","7009","September","","109.611967","X","International reliable sources","base year is rescaled to 2010"
"CP","Consumer Price Indices","174","Portugal","2013","2013","23013","Consumer Prices, Food Indices (2010 = 100)","7010","October","","106.90715","X","International reliable sources","base year is rescaled to 2010"
"CP","Consumer Price Indices","174","Portugal","2017","2017","23013","Consumer Prices, Food Indices (2010 = 100)","7010","October","","109.489739","X","International reliable sources","base year is rescaled to 2010"
"CP","Consumer Price Indices","174","Portugal","2013","2013","23013","Consumer Prices, Food Indices (2010 = 100)","7011","November","","106.885023","X","International reliable sources","base year is rescaled to 2010"
"CP","Consumer Price Indices","174","Portugal","2017","2017","23013","Consumer Prices, Food Indices (2010 = 100)","7011","November","","109.833241","X","International reliable sources","base year is rescaled to 2010"
"CP","Consumer Price Indices","174","Portugal","2013","2013","23013","Consumer Prices, Food Indices (2010 = 100)","7012","December","","107.02411","X","International reliable sources","base year is rescaled to 2010"
"CP","Consumer Price Indices","174","Portugal","2017","2017","23013","Consumer Prices, Food Indices (2010 = 100)","7012","December","","109.722604","X","International reliable sources","base year is rescaled to 2010"
"CP","Consumer Price Indices","177","Puerto Rico","2013","2013","23013","Consumer Prices, Food Indices (2010 = 100)","7001","January","","105.0622017234","","Official data","base year is rescaled to 2010"
"CP","Consumer Price Indices","177","Puerto Rico","2017","2017","23013","Consumer Prices, Food Indices (2010 = 100)","7001","January","","111.5394767069","X","International reliable sources","base year is rescaled to 2010"
"CP","Consumer Price Indices","177","Puerto Rico","2013","2013","23013","Consumer Prices, Food Indices (2010 = 100)","7002","February","","105.40980206","","Official data","base year is rescaled to 2010"
"CP","Consumer Price Indices","177","Puerto Rico","2017","2017","23013","Consumer Prices, Food Indices (2010 = 100)","7002","February","","112.0599982612","X","International reliable sources","base year is rescaled to 2010"
"CP","Consumer Price Indices","177","Puerto Rico","2013","2013","23013","Consumer Prices, Food Indices (2010 = 100)","7003","March","","105.4967021441","","Official data","base year is rescaled to 2010"
"CP","Consumer Price Indices","177","Puerto Rico","2017","2017","23013","Consumer Prices, Food Indices (2010 = 100)","7003","March","","111.9740772368","X","International reliable sources","base year is rescaled to 2010"
"CP","Consumer Price Indices","177","Puerto Rico","2013","2013","23013","Consumer Prices, Food Indices (2010 = 100)","7004","April","","105.7574023965","","Official data","base year is rescaled to 2010"
"CP","Consumer Price Indices","177","Puerto Rico","2017","2017","23013","Consumer Prices, Food Indices (2010 = 100)","7004","April","","112.2967806189","X","International reliable sources","base year is rescaled to 2010"
"CP","Consumer Price Indices","177","Puerto Rico","2013","2013","23013","Consumer Prices, Food Indices (2010 = 100)","7005","May","","105.4967021441","","Official data","base year is rescaled to 2010"
"CP","Consumer Price Indices","177","Puerto Rico","2017","2017","23013","Consumer Prices, Food Indices (2010 = 100)","7005","May","","112.4965969545","X","International reliable sources","base year is rescaled to 2010"
"CP","Consumer Price Indices","177","Puerto Rico","2013","2013","23013","Consumer Prices, Food Indices (2010 = 100)","7006","June","","105.4967021441","","Official data","base year is rescaled to 2010"
"CP","Consumer Price Indices","177","Puerto Rico","2017","2017","23013","Consumer Prices, Food Indices (2010 = 100)","7006","June","","112.4965969545","X","International reliable sources","base year is rescaled to 2010"
"CP","Consumer Price Indices","177","Puerto Rico","2013","2013","23013","Consumer Prices, Food Indices (2010 = 100)","7007","July","","105.6705023124","","Official data","base year is rescaled to 2010"
"CP","Consumer Price Indices","177","Puerto Rico","2017","2017","23013","Consumer Prices, Food Indices (2010 = 100)","7007","July","","112.5965051223","X","International reliable sources","base year is rescaled to 2010"
"CP","Consumer Price Indices","177","Puerto Rico","2013","2013","23013","Consumer Prices, Food Indices (2010 = 100)","7008","August","","106.5395031538","","Official data","base year is rescaled to 2010"
"CP","Consumer Price Indices","177","Puerto Rico","2017","2017","23013","Consumer Prices, Food Indices (2010 = 100)","7008","August","","112.5965051223","X","International reliable sources","base year is rescaled to 2010"
"CP","Consumer Price Indices","177","Puerto Rico","2013","2013","23013","Consumer Prices, Food Indices (2010 = 100)","7009","September","","106.8871034903","","Official data","base year is rescaled to 2010"
"CP","Consumer Price Indices","177","Puerto Rico","2017","2017","23013","Consumer Prices, Food Indices (2010 = 100)","7009","September","","112.7963214579","X","International reliable sources","base year is rescaled to 2010"
"CP","Consumer Price Indices","177","Puerto Rico","2013","2013","23013","Consumer Prices, Food Indices (2010 = 100)","7010","October","","106.8871034903","","Official data","base year is rescaled to 2010"
"CP","Consumer Price Indices","177","Puerto Rico","2017","2017","23013","Consumer Prices, Food Indices (2010 = 100)","7010","October","","112.7963214579","X","International reliable sources","base year is rescaled to 2010"
"CP","Consumer Price Indices","177","Puerto Rico","2013","2013","23013","Consumer Prices, Food Indices (2010 = 100)","7011","November","","106.713303322","","Official data","base year is rescaled to 2010"
"CP","Consumer Price Indices","177","Puerto Rico","2017","2017","23013","Consumer Prices, Food Indices (2010 = 100)","7011","November","","111.5974234442","X","International reliable sources","base year is rescaled to 2010"
"CP","Consumer Price Indices","177","Puerto Rico","2013","2013","23013","Consumer Prices, Food Indices (2010 = 100)","7012","December","","106.6264032379","","Official data","base year is rescaled to 2010"
"CP","Consumer Price Indices","177","Puerto Rico","2017","2017","23013","Consumer Prices, Food Indices (2010 = 100)","7012","December","","112.3966887867","X","International reliable sources","base year is rescaled to 2010"
"CP","Consumer Price Indices","179","Qatar","2013","2013","23013","Consumer Prices, Food Indices (2010 = 100)","7001","January","","107.77982","X","International reliable sources","base year is rescaled to 2010"
"CP","Consumer Price Indices","179","Qatar","2017","2017","23013","Consumer Prices, Food Indices (2010 = 100)","7001","January","","105.771365","X","International reliable sources","base year is rescaled to 2010"
"CP","Consumer Price Indices","179","Qatar","2013","2013","23013","Consumer Prices, Food Indices (2010 = 100)","7002","February","","108.172779","X","International reliable sources","base year is rescaled to 2010"
"CP","Consumer Price Indices","179","Qatar","2017","2017","23013","Consumer Prices, Food Indices (2010 = 100)","7002","February","","107.627003","X","International reliable sources","base year is rescaled to 2010"
"CP","Consumer Price Indices","179","Qatar","2013","2013","23013","Consumer Prices, Food Indices (2010 = 100)","7003","March","","108.740386","X","International reliable sources","base year is rescaled to 2010"
"CP","Consumer Price Indices","179","Qatar","2017","2017","23013","Consumer Prices, Food Indices (2010 = 100)","7003","March","","106.972072","X","International reliable sources","base year is rescaled to 2010"
"CP","Consumer Price Indices","179","Qatar","2013","2013","23013","Consumer Prices, Food Indices (2010 = 100)","7004","April","","108.784048","X","International reliable sources","base year is rescaled to 2010"
"CP","Consumer Price Indices","179","Qatar","2017","2017","23013","Consumer Prices, Food Indices (2010 = 100)","7004","April","","107.517848","X","International reliable sources","base year is rescaled to 2010"
"CP","Consumer Price Indices","179","Qatar","2013","2013","23013","Consumer Prices, Food Indices (2010 = 100)","7005","May","","109.166091","X","International reliable sources","base year is rescaled to 2010"
"CP","Consumer Price Indices","179","Qatar","2017","2017","23013","Consumer Prices, Food Indices (2010 = 100)","7005","May","","106.207986","X","International reliable sources","base year is rescaled to 2010"
"CP","Consumer Price Indices","179","Qatar","2013","2013","23013","Consumer Prices, Food Indices (2010 = 100)","7006","June","","109.821022","X","International reliable sources","base year is rescaled to 2010"
"CP","Consumer Price Indices","179","Qatar","2017","2017","23013","Consumer Prices, Food Indices (2010 = 100)","7006","June","","108.82771","X","International reliable sources","base year is rescaled to 2010"
"CP","Consumer Price Indices","179","Qatar","2013","2013","23013","Consumer Prices, Food Indices (2010 = 100)","7007","July","","108.980527","X","International reliable sources","base year is rescaled to 2010"
"CP","Consumer Price Indices","179","Qatar","2017","2017","23013","Consumer Prices, Food Indices (2010 = 100)","7007","July","","113.412227","X","International reliable sources","base year is rescaled to 2010"
"CP","Consumer Price Indices","179","Qatar","2013","2013","23013","Consumer Prices, Food Indices (2010 = 100)","7008","August","","108.718555","X","International reliable sources","base year is rescaled to 2010"
"CP","Consumer Price Indices","179","Qatar","2017","2017","23013","Consumer Prices, Food Indices (2010 = 100)","7008","August","","112.757296","X","International reliable sources","base year is rescaled to 2010"
"CP","Consumer Price Indices","179","Qatar","2013","2013","23013","Consumer Prices, Food Indices (2010 = 100)","7009","September","","109.493557","X","International reliable sources","base year is rescaled to 2010"
"CP","Consumer Price Indices","179","Qatar","2017","2017","23013","Consumer Prices, Food Indices (2010 = 100)","7009","September","","113.630538","X","International reliable sources","base year is rescaled to 2010"
"CP","Consumer Price Indices","179","Qatar","2013","2013","23013","Consumer Prices, Food Indices (2010 = 100)","7010","October","","110.552362","X","International reliable sources","base year is rescaled to 2010"
"CP","Consumer Price Indices","179","Qatar","2017","2017","23013","Consumer Prices, Food Indices (2010 = 100)","7010","October","","114.612934","X","International reliable sources","base year is rescaled to 2010"
"CP","Consumer Price Indices","179","Qatar","2013","2013","23013","Consumer Prices, Food Indices (2010 = 100)","7011","November","","109.733698","X","International reliable sources","base year is rescaled to 2010"
"CP","Consumer Price Indices","179","Qatar","2017","2017","23013","Consumer Prices, Food Indices (2010 = 100)","7011","November","","113.958003","X","International reliable sources","base year is rescaled to 2010"
"CP","Consumer Price Indices","179","Qatar","2013","2013","23013","Consumer Prices, Food Indices (2010 = 100)","7012","December","","109.919262","X","International reliable sources","base year is rescaled to 2010"
"CP","Consumer Price Indices","179","Qatar","2017","2017","23013","Consumer Prices, Food Indices (2010 = 100)","7012","December","","113.084762","X","International reliable sources","base year is rescaled to 2010"
"CP","Consumer Price Indices","117","Republic of Korea","2013","2013","23013","Consumer Prices, Food Indices (2010 = 100)","7001","January","","114.666084","X","International reliable sources","base year is rescaled to 2010"
"CP","Consumer Price Indices","117","Republic of Korea","2017","2017","23013","Consumer Prices, Food Indices (2010 = 100)","7001","January","","123.934577","X","International reliable sources","base year is rescaled to 2010"
"CP","Consumer Price Indices","117","Republic of Korea","2013","2013","23013","Consumer Prices, Food Indices (2010 = 100)","7002","February","","115.275579","X","International reliable sources","base year is rescaled to 2010"
"CP","Consumer Price Indices","117","Republic of Korea","2017","2017","23013","Consumer Prices, Food Indices (2010 = 100)","7002","February","","124.050231","X","International reliable sources","base year is rescaled to 2010"
"CP","Consumer Price Indices","117","Republic of Korea","2013","2013","23013","Consumer Prices, Food Indices (2010 = 100)","7003","March","","114.156051","X","International reliable sources","base year is rescaled to 2010"
"CP","Consumer Price Indices","117","Republic of Korea","2017","2017","23013","Consumer Prices, Food Indices (2010 = 100)","7003","March","","122.963085","X","International reliable sources","base year is rescaled to 2010"
"CP","Consumer Price Indices","117","Republic of Korea","2013","2013","23013","Consumer Prices, Food Indices (2010 = 100)","7004","April","","114.275174","X","International reliable sources","base year is rescaled to 2010"
"CP","Consumer Price Indices","117","Republic of Korea","2017","2017","23013","Consumer Prices, Food Indices (2010 = 100)","7004","April","","121.656198","X","International reliable sources","base year is rescaled to 2010"
"CP","Consumer Price Indices","117","Republic of Korea","2013","2013","23013","Consumer Prices, Food Indices (2010 = 100)","7005","May","","113.095506","X","International reliable sources","base year is rescaled to 2010"
"CP","Consumer Price Indices","117","Republic of Korea","2017","2017","23013","Consumer Prices, Food Indices (2010 = 100)","7005","May","","121.262975","X","International reliable sources","base year is rescaled to 2010"
"CP","Consumer Price Indices","117","Republic of Korea","2013","2013","23013","Consumer Prices, Food Indices (2010 = 100)","7006","June","","111.80481","X","International reliable sources","base year is rescaled to 2010"
"CP","Consumer Price Indices","117","Republic of Korea","2017","2017","23013","Consumer Prices, Food Indices (2010 = 100)","7006","June","","120.384006","X","International reliable sources","base year is rescaled to 2010"
"CP","Consumer Price Indices","117","Republic of Korea","2013","2013","23013","Consumer Prices, Food Indices (2010 = 100)","7007","July","","112.614386","X","International reliable sources","base year is rescaled to 2010"
"CP","Consumer Price Indices","117","Republic of Korea","2017","2017","23013","Consumer Prices, Food Indices (2010 = 100)","7007","July","","120.730968","X","International reliable sources","base year is rescaled to 2010"
